DATE,TIME(UTC),RAIN_HOURLY(mm),RAIN_DAILY(mm),TEMP(C),TEMP_MIN(C),TEMP_MAX(C),TEMP_MIN_MAX_DAY(C),DEW_POINT(C),RH(%),RH_MIN_MAX_DAY(%),WIND_DIR_10m(deg),WIND_SPEED_10m(kt),WIND_MAX/GUST_10m(kt),WIND_DIR_3m(deg),WIND_SPEED_3m(kt),WIND_MAX/GUST_3m(kt),SLP(hPa),MSLP(hPa),SUNSHINE(HH:MM),SOIL_TEMP_10cm(C),SOIL_MOIS_10cm(m3/m3),SOIL_TEMP_30cm(C),SOIL_MOIS_30cm(m3/m3),SOIL_TEMP_70cm(C),SOIL_MOIS_70cm(m3/m3),SOIL_TEMP_100cm(C),SOIL_MOIS_100cm(m3/m3),GLOBAL_RADIATION(v/m2),PAR(micro-mole/m2s),
2024-12-01,0:00:00,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,
2024-12-01,0:15:00,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,
2024-12-01,0:30:00,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,
2024-12-01,0:45:00,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,
2024-12-01,1:00:00,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,
2024-12-01,1:15:00,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,
2024-12-01,1:30:00,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,
2024-12-01,1:45:00,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,
2024-12-01,2:00:00,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,
2024-12-01,2:15:00,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,
2024-12-01,2:30:00,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,
2024-12-01,2:45:00,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,
2024-12-01,3:00:00,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,
2024-12-01,3:15:00,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,
2024-12-01,3:30:00,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,
